,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
FDO,5.0,53.0,45.0,452.0,4529.0,25.0,2550.0,976.0,432.0,6,6,11,4,3,29,40,30,20,10,0,68,103,80,76,63,54,64,3,7,16,20,9,46,61,61,49,38,16,17,0,2,178,198,206,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
FDX,4.0,45.0,49.0,492.0,4921.0,20.0,2030.0,600.0,620.0,9,8,7,28,28,18,8,31,70,68,63,100,47,26,31,196,158,43,9,18,6,35,24,10,3,2,71,47,113,92,120,49,29,8,229,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,0,17,30,27,31,35,25,85,75,55,35,52,32,12,133,113,5,6,0,36,45,31,24,13,1,81,59,38,127,106,86,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFIV,7.0,73.0,54.0,541.0,5415.0,45.0,4520.0,940.0,454.0,2,9,8,1,16,23,0,26,23,32,97,82,62,42,22,121,207,138,2,13,1,32,25,11,4,21,79,68,46,25,3,89,55,33,47,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
FHN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,2,14,22,38,28,18,8,50,40,50,10,130,110,145,167,147,127,6,1,29,19,26,51,44,53,88,42,20,34,12,175,177,156,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIS,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,-1.0,-1.0,2,6,0,17,11,47,9,53,7,31,55,62,109,71,51,31,11,29,9,17,17,7,46,45,38,27,15,4,91,70,48,27,7,16,202,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FISV,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,2,4,4,23,26,22,6,28,24,14,7,17,11,71,51,191,171,151,0,5,15,3,15,22,62,72,56,55,42,127,105,84,64,202,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FITB,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,7,13,22,38,28,18,8,50,40,50,10,130,110,145,167,147,127,6,1,29,19,26,51,44,53,88,42,20,34,12,119,177,156,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
FL,5.0,56.0,44.0,448.0,4482.0,25.0,2550.0,976.0,449.0,22,9,2,19,9,48,38,62,52,42,32,12,57,85,140,175,114,148,2,19,27,17,6,59,52,41,29,18,99,118,32,48,28,7,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLIR,3.0,38.0,33.0,334.0,3345.0,45.0,4520.0,925.0,220.0,13,6,12,27,24,41,19,57,47,37,27,7,48,90,161,186,166,146,2,0,25,15,36,15,31,75,63,62,40,19,43,63,20,22,71,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
FLR,1.0,16.0,23.0,237.0,2379.0,20.0,2010.0,925.0,240.0,11,1,3,29,35,38,58,48,38,28,18,42,60,83,15,142,190,170,3,7,23,13,2,44,25,20,24,85,38,76,152,131,111,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
FLS,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,357.0,15,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,4,4,22,29,17,4,14,35,68,57,35,14,91,171,151,130,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMC,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,970.0,165.0,15,1,3,29,35,38,28,18,8,56,39,75,58,108,71,61,213,193,7,15,13,12,4,6,12,62,81,71,112,112,50,132,38,54,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
FOSL,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,976.0,203.0,22,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,2,19,27,32,21,7,0,42,75,64,109,88,66,45,25,4,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,14,20,13,16,55,45,35,25,15,79,59,21,106,86,66,46,0,16,3,28,10,36,22,8,31,27,115,94,72,51,135,114,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
FRX,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,5,11,4,34,24,14,4,19,12,98,78,135,115,95,75,134,114,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSLR,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,-1.0,-1.0,13,3,1,24,14,4,50,12,18,8,5,26,13,14,10,10,6,1,2,0,25,15,36,15,31,75,63,62,40,19,43,63,20,22,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTNT,3.0,35.0,33.0,334.0,3341.0,45.0,4510.0,-1.0,-1.0,2,0,5,10,0,49,42,2,59,50,83,77,123,96,35,33,48,204,7,15,13,12,20,37,30,19,20,99,108,28,6,105,15,146,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAS,4.0,49.0,22.0,221.0,2212.0,55.0,5510.0,700.0,710.0,5,6,0,17,30,5,12,38,28,15,8,31,106,86,66,161,141,121,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,3,12,2,19,32,35,25,15,49,10,59,118,98,78,171,204,207,4,15,22,12,17,37,30,19,7,61,77,56,34,13,147,126,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
GE,10.0,99.0,99.0,999.0,9999.0,20.0,2010.0,925.0,220.0,18,2,15,21,12,33,23,13,3,5,40,71,55,119,171,54,34,14,6,1,11,37,33,12,60,49,37,26,4,63,20,57,131,106,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENZ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,5,19,14,4,3,46,36,30,18,85,54,1,57,177,99,163,208,2,19,1,32,21,11,4,42,75,64,109,88,66,45,25,4,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
GHC,8.0,82.0,61.0,611.0,6116.0,25.0,2530.0,976.0,415.0,8,0,5,10,0,49,42,2,59,50,83,77,123,96,35,20,117,226,9,18,6,35,47,33,35,24,85,84,85,64,42,21,175,154,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GILD,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,5,19,14,4,3,46,36,30,18,85,54,1,57,177,99,163,208,2,0,14,38,48,19,50,65,6,13,93,65,8,11,2,184,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
GIS,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,5,19,27,18,46,44,40,74,83,90,60,92,141,121,193,173,205,7,5,20,10,13,48,19,30,18,7,100,79,57,36,105,70,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,6,12,11,22,33,56,67,56,44,33,11,74,150,129,109,88,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
GLW,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,940.0,180.0,13,7,13,3,10,1,58,48,38,28,18,42,60,83,15,142,22,215,2,19,27,32,21,7,0,79,60,91,69,125,103,82,62,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
GMCR,2.0,20.0,31.0,311.0,3119.0,30.0,3020.0,978.0,250.0,7,9,18,27,18,46,44,40,74,1,69,47,112,135,170,150,130,110,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GME,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,7,13,3,10,1,22,9,2,9,4,19,6,19,60,98,193,93,9,18,6,35,24,10,3,2,71,47,113,92,120,49,29,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
GNW,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,-1.0,-1.0,4,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,8,1,21,1,3,53,56,45,33,12,0,100,73,78,171,150,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOOGL,7.0,73.0,51.0,518.0,5182.0,50.0,5020.0,-1.0,-1.0,2,7,13,3,10,1,22,15,73,82,21,15,134,51,144,195,162,206,2,0,25,15,36,13,6,66,47,96,74,53,31,10,193,172,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
GPC,5.0,50.0,42.0,423.0,4231.0,25.0,2550.0,976.0,130.0,18,3,1,24,14,4,50,12,18,8,5,26,13,14,10,10,6,1,3,18,6,20,9,46,61,61,76,43,113,92,120,124,104,83,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
GPN,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,8,5,11,4,34,24,14,4,19,12,98,78,135,115,95,75,137,117,3,7,8,18,7,54,39,59,67,56,34,13,54,179,167,213,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPS,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,9,2,19,33,23,0,3,9,21,93,97,119,2,52,92,108,3,9,17,17,11,46,45,38,27,15,4,91,70,48,27,7,16,202,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GR,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,18,3,7,9,20,45,53,43,33,23,13,65,79,23,30,165,145,125,7,5,20,31,20,48,19,77,65,54,32,11,155,134,114,93,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRMN,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,925.0,220.0,13,7,13,3,10,1,22,9,2,9,4,19,6,19,72,134,103,224,2,13,1,8,25,43,36,25,13,2,98,130,108,149,129,108,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GS,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,1,10,4,30,19,5,11,0,8,79,82,61,39,18,186,196,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
GT,3.0,30.0,32.0,326.0,3262.0,25.0,2510.0,976.0,130.0,15,7,16,6,15,2,39,55,66,77,91,105,107,116,83,105,68,102,8,1,21,1,3,53,56,45,33,12,0,100,73,78,171,150,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GWW,5.0,50.0,0.0,4.0,42.0,20.0,2010.0,940.0,222.0,24,0,18,11,1,0,52,42,32,22,12,33,33,30,21,25,155,40,9,17,5,11,46,45,38,24,84,97,75,108,136,115,95,74,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,-1.0,-1.0,16,8,14,9,11,47,9,53,7,31,55,62,109,71,51,31,11,29,2,19,27,17,6,59,52,41,29,18,99,118,32,48,28,7,203,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
HAL,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,19,1,17,18,25,43,5,50,45,30,74,108,104,84,64,44,24,4,3,18,6,35,24,10,18,7,76,43,56,122,145,177,157,136,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
HAR,3.0,36.0,33.0,334.0,3343.0,25.0,2520.0,925.0,220.0,13,0,5,10,33,35,30,46,62,71,46,98,42,139,133,122,179,221,4,4,19,9,38,24,17,6,58,59,65,107,85,64,44,23,141,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAS,3.0,39.0,33.0,339.0,3399.0,25.0,2520.0,976.0,475.0,22,6,12,28,2,9,36,23,61,87,77,57,37,17,46,45,43,31,4,15,22,12,17,4,14,35,68,57,35,14,91,171,151,130,110,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBAN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,7,13,22,38,28,18,8,50,40,50,10,130,110,145,167,147,127,8,3,21,34,23,9,2,46,78,83,61,103,81,112,66,153,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
HBI,2.0,23.0,3.0,31.0,315.0,25.0,2520.0,-1.0,-1.0,22,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,111,97,8,1,29,19,26,51,44,53,88,42,20,34,104,119,144,201,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCBK,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,840.0,4,4,4,23,26,22,6,28,24,14,7,17,11,13,1,4,13,11,1,2,24,33,22,8,1,18,21,32,5,111,79,70,43,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
HD,5.0,52.0,44.0,444.0,4441.0,25.0,2550.0,976.0,450.0,6,9,2,19,9,30,20,10,0,81,88,83,88,39,65,56,202,216,3,7,23,13,2,44,25,20,24,85,39,20,86,12,112,203,183,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
HES,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,17,1,17,5,5,36,26,21,55,73,61,41,21,1,64,44,24,4,3,7,23,13,2,44,25,20,24,85,38,76,152,131,111,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFC,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,4,17,5,37,31,15,51,75,11,99,70,41,55,24,26,31,27,4,15,19,9,38,24,17,6,58,10,65,107,85,64,44,23,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIG,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,4,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,211,8,8,21,0,49,55,48,1,80,69,47,115,18,176,156,182,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
HNZ,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,-1,5,19,27,18,46,44,40,74,83,90,60,92,141,121,193,173,205,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOG,3.0,37.0,33.0,336.0,3369.0,25.0,2510.0,976.0,475.0,15,7,16,6,15,2,11,41,44,52,6,107,87,67,47,27,7,61,5,12,0,22,45,56,45,38,26,33,11,74,115,94,142,121,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,4,4,23,26,22,6,28,24,14,7,17,11,13,1,4,13,11,0,16,8,29,35,4,14,3,73,23,78,51,131,110,90,69,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HON,10.0,99.0,33.0,336.0,3364.0,20.0,2010.0,925.0,355.0,11,8,6,25,29,15,48,32,21,78,68,48,28,8,103,84,184,164,5,6,12,36,45,31,24,13,1,81,59,38,127,106,86,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HOT,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,976.0,310.0,16,2,16,6,15,2,39,55,66,77,91,105,107,116,83,105,68,102,6,6,11,37,5,39,26,67,38,36,62,44,22,1,158,95,153,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,17,1,17,18,25,43,5,50,45,30,74,108,104,84,164,155,135,115,2,13,7,38,48,34,27,16,4,78,22,24,124,103,83,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPQ,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,0,5,10,0,49,13,15,56,45,72,8,111,147,127,107,87,67,7,9,28,31,20,50,43,32,20,94,72,124,102,81,183,162,185,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HRB,7.0,72.0,54.0,541.0,5412.0,25.0,2530.0,976.0,175.0,4,6,0,17,30,5,12,38,28,15,8,31,106,86,66,161,141,25,5,12,0,2,45,25,29,28,86,75,53,32,10,42,75,189,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRL,2.0,20.0,31.0,311.0,3116.0,30.0,3020.0,978.0,250.0,7,5,19,27,18,46,44,40,74,83,90,60,92,141,121,193,173,205,9,17,5,11,47,33,35,24,85,84,85,64,42,21,175,154,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSIC,5.0,50.0,42.0,423.0,4234.0,35.0,3510.0,978.0,217.0,10,3,1,24,14,4,50,12,18,8,5,26,13,14,10,10,6,1,9,17,5,11,47,33,35,24,9,3,27,50,15,97,77,180,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HSP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,-1.0,-1.0,10,5,11,4,34,24,14,4,19,12,49,29,34,87,95,75,134,114,3,7,8,18,7,54,39,59,74,63,41,99,77,56,36,15,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HST,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,14,20,13,16,55,45,35,25,15,79,59,21,106,86,66,46,3,7,16,20,9,46,61,61,49,38,16,17,63,33,22,29,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
HSY,2.0,20.0,31.0,311.0,3113.0,30.0,3020.0,978.0,250.0,7,5,19,27,18,46,44,40,74,83,90,60,92,141,121,193,173,205,6,6,11,37,33,56,67,56,44,33,11,74,52,150,130,109,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUM,6.0,63.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,7,9,15,36,26,16,6,40,61,96,76,56,36,16,14,209,239,4,4,22,23,30,18,68,57,45,92,70,49,27,6,50,155,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBM,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,190.0,2,3,1,24,14,4,50,12,18,8,5,26,13,14,10,10,6,1,6,12,11,37,33,56,67,56,44,33,11,74,52,150,130,109,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
ICE,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,-1.0,-1.0,2,4,4,23,26,22,6,28,24,14,7,17,11,13,1,17,3,73,1,10,4,30,19,5,11,0,8,79,82,61,39,18,186,196,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IDXX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,147.0,10,5,11,4,34,24,14,4,19,12,98,78,135,115,95,75,187,229,9,17,7,7,0,45,32,27,14,95,73,52,159,138,118,97,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEX,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,15,8,6,25,29,15,13,22,12,2,89,69,49,29,9,97,26,132,9,17,17,7,46,45,38,27,15,4,91,70,48,27,7,16,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IFF,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,167.0,20,0,5,10,0,49,42,2,59,50,83,77,123,7,93,194,174,154,5,12,20,2,12,47,41,64,52,41,19,41,87,29,196,24,162,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,7,8,8,39,13,49,57,47,67,47,88,2,11,5,133,37,18,9,17,17,7,46,45,59,48,36,25,3,33,41,75,199,178,158,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
INCY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,8,3,18,14,8,29,55,33,43,67,10,3,2,5,0,218,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
INFO,7.0,73.0,51.0,519.0,5191.0,20.0,2020.0,-1.0,-1.0,2,6,0,17,30,5,12,38,28,15,8,31,106,86,66,161,33,55,9,17,17,7,46,45,59,48,36,25,3,33,41,75,199,178,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
INTC,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,7,8,8,39,13,49,17,29,19,42,119,99,79,59,39,19,90,2,0,1,8,25,15,31,75,63,62,96,97,75,54,34,13,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTU,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,9,8,8,39,23,0,26,23,47,37,64,125,93,157,111,56,78,3,14,2,24,29,20,57,44,77,20,106,133,121,141,121,100,182,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
