gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,act,at,dltt,dv,ebit,lt,sale,costat
124434,20031231,2003,FS,C,D,STD,BLK,BLACKROCK INC,USD,,967.2230,0.0000,,,252.6760,,A
124434,20031231,2003,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,967.2230,0.0000,25.6140,228.2760,252.6760,598.2120,A
124434,20041231,2004,FS,C,D,STD,BLK,BLACKROCK INC,USD,,1145.2350,4.8100,,,359.7140,,A
124434,20041231,2004,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,1145.2350,0.0000,63.6600,276.8940,359.7140,725.3110,A
124434,20051231,2005,FS,C,D,STD,BLK,BLACKROCK INC,USD,,1848.0000,253.7910,,,916.1430,,A
124434,20051231,2005,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,1848.0000,253.7910,76.6060,340.5410,916.1430,1191.3860,A
124434,20061231,2006,FS,C,D,STD,BLK,BLACKROCK INC,USD,,20469.4920,253.1670,,,8578.5200,,A
124434,20061231,2006,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,20469.4920,253.1670,135.6650,648.1820,8578.5200,2097.9760,A
124434,20071231,2007,FS,C,D,STD,BLK,BLACKROCK INC,USD,,22561.5150,947.0210,,,10386.3500,,A
124434,20071231,2007,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,22561.5150,947.0210,353.4630,1442.4390,10386.3500,4844.6550,A
124434,20081231,2008,FS,C,D,STD,BLK,BLACKROCK INC,USD,,19924.0000,696.0000,,,7367.0000,,A
124434,20081231,2008,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,19924.0000,696.0000,419.0000,1631.0000,7367.0000,5064.0000,A
124434,20091231,2009,FS,C,D,STD,BLK,BLACKROCK INC,USD,,177994.0000,3191.0000,,,153392.0000,,A
124434,20091231,2009,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,177994.0000,3191.0000,422.0000,1483.0000,153392.0000,4700.0000,A
124434,20101231,2010,FS,C,D,STD,BLK,BLACKROCK INC,USD,,178459.0000,4470.0000,,,152125.0000,,A
124434,20101231,2010,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,178459.0000,4470.0000,776.0000,3088.0000,152125.0000,8612.0000,A
124434,20111231,2011,FS,C,D,STD,BLK,BLACKROCK INC,USD,,179896.0000,5764.0000,,,154534.0000,,A
124434,20111231,2011,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,179896.0000,5764.0000,1014.0000,3344.0000,154534.0000,9081.0000,A
124434,20121231,2012,FS,C,D,STD,BLK,BLACKROCK INC,USD,,200451.0000,7339.0000,,,174834.0000,,A
124434,20121231,2012,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,200451.0000,7339.0000,1060.0000,3546.0000,174834.0000,9337.0000,A
124434,20131231,2013,FS,C,D,STD,BLK,BLACKROCK INC,USD,,219873.0000,7308.0000,,,193203.0000,,A
124434,20131231,2013,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,219873.0000,6308.0000,1168.0000,4024.0000,193203.0000,10180.0000,A
124434,20141231,2014,FS,C,D,STD,BLK,BLACKROCK INC,USD,,239808.0000,8327.0000,,,212288.0000,,A
124434,20141231,2014,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,239808.0000,7577.0000,1338.0000,4524.0000,212288.0000,11081.0000,A
124434,20151231,2015,FS,C,D,STD,BLK,BLACKROCK INC,USD,,225261.0000,4930.0000,,,196217.0000,,A
124434,20151231,2015,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,225261.0000,4930.0000,1476.0000,4664.0000,196217.0000,11401.0000,A
124434,20161231,2016,FS,C,D,STD,BLK,BLACKROCK INC,USD,,220177.0000,4215.0000,,,190833.0000,,A
124434,20161231,2016,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,220177.0000,4215.0000,1545.0000,4646.0000,190833.0000,11155.0000,A
124434,20171231,2017,FS,C,D,STD,BLK,BLACKROCK INC,USD,,220217.0000,5014.0000,,,187926.0000,,A
124434,20171231,2017,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,220217.0000,5014.0000,1662.0000,5294.0000,187926.0000,12491.0000,A
124434,20181231,2018,FS,C,D,STD,BLK,BLACKROCK INC,USD,,159573.0000,4063.0000,,,126033.0000,,A
124434,20181231,2018,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,159573.0000,4063.0000,1968.0000,5595.0000,126033.0000,14198.0000,A
124434,20191231,2019,FS,C,D,STD,BLK,BLACKROCK INC,USD,,168622.0000,5926.0000,,,133693.0000,,A
124434,20191231,2019,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,168622.0000,5926.0000,2096.0000,5604.0000,133693.0000,14539.0000,A
124434,20201231,2020,INDL,C,D,STD,BLK,BLACKROCK INC,USD,,176982.0000,8263.0000,2260.0000,6319.0000,139326.0000,16205.0000,A
125533,20001231,2000,INDL,C,D,STD,PTV,PACTIV CORP,USD,900.0000,4341.0000,1560.0000,0.0000,385.0000,2780.0000,3134.0000,I
125533,20011231,2001,INDL,C,D,STD,PTV,PACTIV CORP,USD,740.0000,4060.0000,1211.0000,0.0000,397.0000,2363.0000,2812.0000,I
125533,20021231,2002,INDL,C,D,STD,PTV,PACTIV CORP,USD,904.0000,3412.0000,1224.0000,0.0000,459.0000,2494.0000,2880.0000,I
125533,20031231,2003,INDL,C,D,STD,PTV,PACTIV CORP,USD,982.0000,3706.0000,1336.0000,0.0000,467.0000,2637.0000,3138.0000,I
125533,20041231,2004,INDL,C,D,STD,PTV,PACTIV CORP,USD,1079.0000,3741.0000,869.0000,0.0000,440.0000,2649.0000,3382.0000,I
125533,20051231,2005,INDL,C,D,STD,PTV,PACTIV CORP,USD,820.0000,2820.0000,869.0000,0.0000,316.0000,1991.0000,2756.0000,I
125533,20061231,2006,INDL,C,D,STD,PTV,PACTIV CORP,USD,838.0000,2758.0000,771.0000,0.0000,429.0000,1896.0000,2917.0000,I
125533,20071231,2007,INDL,C,D,STD,PTV,PACTIV CORP,USD,797.0000,3765.0000,1574.0000,0.0000,479.0000,2526.0000,3253.0000,I
125533,20081231,2008,INDL,C,D,STD,PTV,PACTIV CORP,USD,785.0000,3725.0000,1345.0000,0.0000,468.0000,3070.0000,3567.0000,I
125533,20091231,2009,INDL,C,D,STD,PTV,PACTIV CORP,USD,832.0000,3574.0000,1270.0000,0.0000,579.0000,2573.0000,3360.0000,I
125595,20001231,2000,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,355.3440,2790.7770,300.4210,0.0000,-898.2100,386.3780,89.7660,A
125595,20011231,2001,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,227.9990,421.4780,300.1130,0.0000,-460.5620,404.2440,163.2140,A
125595,20021231,2002,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,141.6830,229.8630,301.0060,0.0000,-136.7120,397.9530,144.9760,A
125595,20031231,2003,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,202.4160,278.9410,386.0000,0.0000,-19.6760,454.2950,161.2590,A
125595,20041231,2004,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,108.6690,182.7430,256.6140,0.0000,48.9670,308.6740,210.0150,A
125595,20051231,2005,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,354.9980,891.4990,200.0000,0.0000,73.3750,267.2850,283.1150,A
125595,20061231,2006,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,374.6730,1247.9320,200.0000,0.0000,83.1060,293.2390,428.6720,A
125595,20071231,2007,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,695.0420,1656.0470,199.8550,0.0000,144.7500,297.4950,636.4060,A
125595,20081231,2008,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,501.9090,1880.9510,199.8550,0.0000,214.7730,312.1810,790.9240,A
125595,20091231,2009,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,761.1730,2087.5100,0.0000,0.0000,223.9340,348.7880,859.7730,A
125595,20101231,2010,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,858.4670,2352.6760,0.0000,0.0000,253.8620,175.0710,1023.5860,A
125595,20111231,2011,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,1122.0200,2345.5010,0.0000,0.0000,296.1150,189.2510,1158.5380,A
125595,20121231,2012,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,728.3840,2600.6270,0.0000,0.0000,320.6800,254.8730,1373.9470,A
125595,20131231,2013,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,1029.7140,2957.6850,0.0000,0.0000,417.6640,328.2540,1577.9220,A
125595,20141231,2014,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,1262.5550,4001.5460,604.8510,0.0000,495.5150,1056.2110,1963.8740,A
125595,20151231,2015,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,1253.1880,4187.9250,624.2880,0.0000,468.6730,1067.0470,2197.4480,A
125595,20161231,2016,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,1309.9170,4373.1460,640.0870,0.0000,471.5950,1148.7760,2340.0490,A
125595,20171231,2017,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,1308.8720,4602.8440,662.9130,0.0000,378.0760,1292.1210,2502.9960,A
125595,20181231,2018,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,2535.3540,5461.7700,874.0800,0.0000,455.7820,2269.9100,2714.4740,A
125595,20191231,2019,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,2231.6130,7006.8860,2531.9720,0.0000,583.5180,3348.9280,2893.6170,A
125595,20201231,2020,INDL,C,D,STD,AKAM,AKAMAI TECHNOLOGIES INC,USD,1929.5310,7764.1300,2622.1110,0.0000,721.6740,3512.8340,3198.1490,A
126136,20001231,2000,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,432.5680,23043.5660,13060.4550,0.0000,-971.4340,14726.7060,3249.2220,A
126136,20011231,2001,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,367.1790,24961.8240,16342.8730,0.0000,-1244.8260,18072.6750,3953.1320,A
126136,20021231,2002,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,633.0000,22384.0000,18671.0000,,349.0000,21267.0000,4566.0000,A
126136,20031231,2003,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,350.0000,21364.0000,18647.0000,0.0000,444.0000,20795.0000,4819.0000,A
126136,20041231,2004,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,922.0000,17673.0000,19464.0000,0.0000,400.0000,21376.0000,4977.0000,A
126136,20051231,2005,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,327.0000,16431.0000,19437.0000,0.0000,414.0000,21159.0000,5254.0000,A
126136,20061231,2006,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,339.0000,15100.0000,19119.0000,0.0000,547.0000,21123.0000,5504.0000,A
126136,20071231,2007,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,336.0000,14666.0000,19973.0000,0.0000,765.0000,22354.0000,6002.0000,A
126136,20081231,2008,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,1218.0000,13882.0000,21586.0000,0.0000,976.0000,24185.0000,6479.0000,A
126136,20091231,2009,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,1071.0000,16658.0000,13252.0000,0.0000,1150.0000,14740.0000,6755.0000,A
126136,20101231,2010,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,326.0000,15707.0000,12306.0000,0.0000,1049.0000,14229.0000,7059.0000,A
126136,20111231,2011,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,370.0000,15605.0000,12856.0000,0.0000,1048.0000,15196.0000,7204.0000,A
126136,20121231,2012,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,333.0000,15599.0000,12808.0000,0.0000,931.0000,15450.0000,7504.0000,A
126136,20131231,2013,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,322.0000,17295.0000,14181.0000,0.0000,956.0000,17144.0000,8155.0000,A
126136,20141231,2014,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,371.0000,24550.0000,21023.0000,0.0000,1033.0000,24404.0000,9108.0000,A
126136,20151231,2015,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,345.0000,39316.0000,35723.0000,0.0000,1275.0000,39362.0000,9754.0000,A
126136,20161231,2016,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,3300.0000,149067.0000,59719.0000,0.0000,3597.0000,98701.0000,29003.0000,A
126136,20171231,2017,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,2555.0000,146623.0000,68186.0000,0.0000,4576.0000,99092.0000,41581.0000,A
126136,20181231,2018,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,2730.0000,146130.0000,69537.0000,0.0000,5456.0000,101858.0000,43634.0000,A
126136,20191231,2019,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,6471.0000,148188.0000,76615.0000,0.0000,6614.0000,109377.0000,45764.0000,A
126136,20201231,2020,INDL,C,D,STD,CHTR,CHARTER COMMUNICATIONS INC,USD,3906.0000,144206.0000,82917.0000,0.0000,8620.0000,113925.0000,48417.0000,A
126296,20000630,2000,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,81.1190,273.0500,1.6070,0.0000,-116.6150,65.5540,134.8610,A
126296,20010630,2001,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,253.6890,389.8440,1.3030,0.0000,-82.6440,158.8450,222.2200,A
126296,20021231,2002,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,644.8520,859.9130,0.0000,0.0000,120.5370,373.9070,590.5980,A
126296,20031231,2003,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,1680.1620,8755.2700,0.0000,0.0000,255.1820,1200.9690,2339.8130,A
126296,20041231,2004,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,2245.8570,9537.1870,0.0000,0.0000,240.4730,1366.1230,1843.0130,A
126296,20051231,2005,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,590.2440,7756.8920,0.0000,0.0000,397.0520,1951.3550,2119.4550,A
126296,20061231,2006,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,1182.6850,8269.1840,500.0000,0.0000,398.3290,2303.1380,2237.5860,A
126296,20071231,2007,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,1045.6550,8295.4220,1085.0000,0.0000,529.0690,3415.4060,2665.3320,A
126296,20081231,2008,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,1198.7140,5894.2490,1544.5480,0.0000,567.0470,3512.9180,2937.0130,A
126296,20091231,2009,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,1225.0490,5937.1560,895.0860,0.0000,673.2400,3187.4300,2955.4260,A
126296,20101231,2010,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,1701.6270,6650.9940,1644.8940,79.0760,747.4570,3914.2910,3348.1090,A
126296,20111231,2011,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,2274.4290,6505.2580,1249.2810,76.5500,500.4640,4200.0910,3449.0090,A
126296,20121231,2012,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,2614.5020,7085.1950,1249.3450,130.4230,548.7490,4695.8070,4030.3470,A
126296,20131231,2013,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,2219.2870,7739.4810,1249.4120,75.7600,513.4510,5115.6250,4771.2590,A
126296,20141231,2014,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,2924.4890,9020.5380,1746.7870,84.6970,594.9330,6566.7360,5763.4850,A
126296,20151231,2015,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,2978.7610,15503.8120,3201.2770,108.5270,460.8500,9915.5670,6672.3170,A
126296,20161231,2016,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,3450.2510,15777.5460,3159.3360,150.1590,578.9970,10084.4430,8773.5640,A
126296,20171231,2017,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,5539.5890,18515.6280,3749.0540,175.7750,667.2880,12364.7260,10059.8440,A
126296,20181231,2018,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,5197.0000,18033.0000,3717.0000,186.0000,783.0000,12352.0000,11223.0000,A
126296,20191231,2019,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,7735.0000,21416.0000,4721.0000,195.0000,961.0000,15865.0000,12067.0000,A
126296,20201231,2020,INDL,C,D,STD,EXPE,EXPEDIA GROUP INC,USD,5634.0000,18690.0000,8729.0000,123.0000,-1527.0000,14664.0000,5199.0000,A
126554,20001031,2000,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,5655.0000,8425.0000,0.0000,2068.0000,1074.0000,3160.0000,10773.0000,A
126554,20011031,2001,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,4799.0000,7986.0000,0.0000,0.0000,-550.0000,2327.0000,8396.0000,A
126554,20021031,2002,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,4880.0000,8203.0000,1150.0000,0.0000,-1133.0000,3576.0000,6010.0000,A
126554,20031031,2003,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,3889.0000,6297.0000,1150.0000,0.0000,-353.0000,3473.0000,6056.0000,A
126554,20041031,2004,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,4577.0000,7056.0000,1150.0000,0.0000,567.0000,3459.0000,7181.0000,A
126554,20051031,2005,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,4447.0000,6751.0000,0.0000,0.0000,304.0000,2636.0000,5139.0000,A
126554,20061031,2006,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,3958.0000,7369.0000,1500.0000,0.0000,515.0000,3710.0000,4973.0000,A
126554,20071031,2007,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,3671.0000,7554.0000,2087.0000,0.0000,656.0000,4320.0000,5420.0000,A
126554,20081031,2008,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,3208.0000,7437.0000,2125.0000,0.0000,825.0000,4878.0000,5774.0000,A
126554,20091031,2009,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,3961.0000,7612.0000,2904.0000,0.0000,303.0000,5106.0000,4481.0000,A
126554,20101031,2010,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,6169.0000,9696.0000,2190.0000,0.0000,835.0000,6460.0000,5463.0000,A
126554,20111031,2011,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,5569.0000,9057.0000,1932.0000,0.0000,1193.0000,4741.0000,6626.0000,A
126554,20121031,2012,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,4629.0000,10536.0000,2112.0000,104.0000,1229.0000,5351.0000,6858.0000,A
126554,20131031,2013,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,4983.0000,10686.0000,2699.0000,156.0000,1061.0000,5397.0000,6782.0000,A
126554,20141031,2014,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,5500.0000,10831.0000,2762.0000,176.0000,1128.0000,5530.0000,6981.0000,A
126554,20151031,2015,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,3686.0000,7479.0000,1655.0000,133.0000,605.0000,3309.0000,4038.0000,A
126554,20161031,2016,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,3635.0000,7802.0000,1912.0000,150.0000,716.0000,3556.0000,4202.0000,A
126554,20171031,2017,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,4169.0000,8426.0000,1801.0000,170.0000,881.0000,3591.0000,4472.0000,A
126554,20181031,2018,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,3848.0000,8541.0000,1799.0000,191.0000,989.0000,3970.0000,4914.0000,A
126554,20191031,2019,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,3189.0000,9452.0000,1791.0000,206.0000,1035.0000,4704.0000,5163.0000,A
126554,20201031,2020,INDL,C,D,STD,A,AGILENT TECHNOLOGIES INC,USD,3415.0000,9627.0000,2411.0000,222.0000,1034.0000,4754.0000,5339.0000,A
126721,20001231,2000,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,222.8000,350.9000,0.0000,0.0000,71.3000,187.8000,795.1000,A
126721,20011231,2001,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,209.3000,349.3000,30.0000,0.0000,36.9000,176.3000,744.3000,A
126721,20021231,2002,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,221.9000,391.1000,0.0000,0.0000,42.8000,214.3000,772.7000,A
126721,20031231,2003,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,252.5000,428.1000,0.0000,0.0000,47.0000,207.1000,840.7000,A
126721,20041231,2004,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,286.9000,624.8000,74.4000,0.0000,66.9000,362.7000,1016.6000,A
126721,20051231,2005,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,331.5000,728.2000,47.0000,0.0000,100.7000,402.2000,1206.5000,A
126721,20061231,2006,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,446.8000,1061.4000,230.7000,0.0000,125.1000,629.6000,1433.2000,A
126721,20071231,2007,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,476.7000,1159.4000,142.4000,0.0000,162.3000,621.2000,1622.3000,A
126721,20081231,2008,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,593.0000,1534.5000,332.1000,0.0000,188.9000,999.3000,1893.0000,A
126721,20091231,2009,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,531.7000,1421.5000,251.6000,0.0000,165.1000,754.1000,1765.2000,A
126721,20101231,2010,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,648.0000,1557.8000,265.3000,0.0000,185.2000,770.8000,1644.2000,A
126721,20111231,2011,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,602.7000,1826.1000,311.4000,0.0000,227.2000,842.0000,1941.9000,A
126721,20121231,2012,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,744.8000,2406.4000,556.2000,0.0000,254.0000,1203.0000,2127.3000,A
126721,20131231,2013,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,799.1000,2751.1000,549.0000,0.0000,247.7000,1232.4000,2338.6000,A
126721,20141231,2014,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,941.7000,2862.2000,618.9000,0.0000,298.9000,1393.7000,2394.0000,A
126721,20151231,2015,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,828.2000,2718.5000,762.9000,0.0000,288.9000,1374.4000,2298.1000,A
126721,20161231,2016,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,846.2000,2774.4000,515.8000,0.0000,273.0000,1220.0000,2149.9000,A
126721,20171231,2017,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,1011.9000,3846.4000,1069.3000,0.0000,358.5000,1899.1000,2603.8000,A
126721,20181231,2018,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,1114.4000,3809.3000,612.3000,0.0000,424.4000,1579.6000,2901.8000,A
126721,20191231,2019,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,1313.7000,4579.8000,869.3000,0.0000,494.0000,1865.1000,3163.6000,A
126721,20201231,2020,INDL,C,D,STD,TDY,TELEDYNE TECHNOLOGIES INC,USD,1722.6000,5068.6000,680.9000,,481.2000,1840.0000,3086.2000,A
128978,20001231,2000,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,403.7090,1942.1120,869.1750,0.0000,344.8380,1254.6880,1921.8680,A
128978,20011231,2001,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,448.2170,1971.7800,795.1630,0.0000,253.7610,1201.9460,1789.9560,A
128978,20021231,2002,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,509.5540,1982.5510,629.1190,0.0000,153.3490,1186.6760,1735.8580,A
128978,20031231,2003,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,567.0770,1985.1260,585.1980,,124.0060,1187.6460,1735.5340,A
128978,20041231,2004,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,677.0610,2082.7740,585.7240,63.7290,116.8900,1265.2040,1890.0850,A
128978,20051231,2005,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,553.4890,1973.2980,577.1730,96.8670,112.7700,1291.8780,1993.6580,A
128978,20061231,2006,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,646.7180,1986.9760,567.7700,105.0520,234.4560,1295.2050,2187.0460,A
128978,20071231,2007,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,733.0370,2035.8570,398.5010,105.0480,300.5150,1274.9960,2316.0060,A
128978,20081231,2008,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,633.1730,1939.7410,571.5290,125.0570,260.2710,1255.7920,2360.4930,A
128978,20091231,2009,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,885.2140,2152.8400,571.2520,76.8980,198.5520,1253.9950,2147.5890,A
128978,20101231,2010,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,798.0410,2224.2740,570.9310,61.7980,297.1110,1215.2730,2435.6060,A
128978,20111231,2011,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,812.0630,2412.4990,814.5620,76.0120,283.4720,1483.5890,2620.1110,A
128978,20121231,2012,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,937.0330,2453.7680,803.5340,117.8510,359.7480,1484.3070,2843.8770,A
128978,20131231,2013,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,1487.2040,5199.9740,2532.7190,109.1450,554.0850,3886.9590,3665.3080,A
128978,20141231,2014,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,1578.6000,5348.5000,2371.7000,157.4000,818.5000,3827.1000,5852.6000,A
128978,20151231,2015,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,1554.5000,5284.6000,2324.3000,200.8000,765.8000,3651.3000,5741.7000,A
128978,20161231,2016,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,1696.3000,5777.0000,2640.3000,216.1000,809.5000,4017.2000,5779.0000,A
128978,20171231,2017,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,1915.1000,6197.5000,2499.4000,237.6000,960.9000,4014.9000,6444.9000,A
128978,20181231,2018,INDL,C,D,STD,PKG,PACKAGING CORP OF AMERICA,USD,2115.1000,6569.7000,2501.3000,268.1000,1124.2000,3897.3000,7014.6000,A
